"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-01",,,,,"10.7","H,,S","13.0",",,I","8.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-02",,,,,"13.0","H,,S","17.0",",,I","10.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-03",,,,,"12.0","H,,S","19.0",",,I","4.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-04",,,,,"9.5","H,,S","12.0",",,I","8.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-05",,,,,"11.2","H,,S","15.0",",,I","5.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-06",,,,,"11.7","H,,S","19.0",",,I","5.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-07",,,,,"15.9","H,,S","26.0",",,I","5.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-09",,,,,"17.4","H,,S","25.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-10",,,,,"13.2","H,,S","19.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-13",,,,,"11.0","H,,S","18.0",",,I","3.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-14",,,,,"12.7","H,,S","18.0",",,I","4.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-15",,,,,"10.7","H,,S","17.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-16",,,,,"9.3","H,,S","18.0",",,I","3.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-17",,,,,"10.8","H,,S","15.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-18",,,,,"8.6","H,,S","10.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-19",,,,,"11.7","H,,S",,,"7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-20",,,,,"11.8","H,,S","20.0",",,I","5.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-21",,,,,"11.4","H,,S","19.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-22",,,,,"14.3","H,,S","20.0",",,I","9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-23",,,,,"14.6","H,,S","21.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-24",,,,,"14.5","H,,S","20.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-25",,,,,"13.2","H,,S","20.0",",,I","6.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-26",,,,,"16.2","H,,S","23.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-27",,,,,"17.3","H,,S","28.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-28",,,,,"19.2","H,,S","27.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-29",,,,,"18.3","H,,S","24.0",",,I","10.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-04-30",,,,,"19.7","H,,S","27.0",",,I","9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-01",,,,,"18.4","H,,S",,,"9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-02",,,,,"22.4","H,,S","32.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-03",,,,,"21.4","H,,S","30.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-04",,,,,"25.0","H,,S","36.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-05",,,,,"23.0","H,,S","35.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-06",,,,,"17.0","H,,S","21.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-07",,,,,"16.6","H,,S","21.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-08",,,,,"15.2","H,,S",,,"8.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-09",,,,,"15.2","H,,S","19.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-10",,,,,"15.2","H,,S","21.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-11",,,,,"15.8","H,,S","27.0",",,I","5.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-12",,,,,"16.2","H,,S","20.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-13",,,,,"14.6","H,,S",,,"6.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-14",,,,,"16.7","H,,S","26.0",",,I","4.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-15",,,,,"18.1","H,,S","30.0",",,I","7.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-16",,,,,"23.3","H,,S","34.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-17",,,,,"19.7","H,,S","27.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-18",,,,,"19.3","H,,S","27.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-19",,,,,"18.9","H,,S","24.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-20",,,,,"20.4","H,,S","33.0",",,I","9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-21",,,,,"20.4","H,,S","28.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-22",,,,,"22.4","H,,S","36.0",",,I","9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-23",,,,,"21.9","H,,S","30.0",",,I","15.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-24",,,,,"23.6","H,,S","34.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-25",,,,,"23.6","H,,S","34.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-26",,,,,"23.0","H,,S",,,"14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-27",,,,,"23.5","H,,S","34.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-28",,,,,"22.5","H,,S","34.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-29",,,,,"21.7","H,,S","26.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-30",,,,,"19.4","H,,S","28.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-05-31",,,,,"22.5","H,,S","33.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-01",,,,,"22.3","H,,S","36.0",",,I","15.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-02",,,,,"23.1","H,,S","29.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-03",,,,,"22.7","H,,S","29.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-04",,,,,"23.6","H,,S","33.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-05",,,,,"21.6","H,,S","30.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-06",,,,,"24.0","H,,S","32.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-07",,,,,"24.6","H,,S","35.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-08",,,,,"22.4","H,,S","28.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-09",,,,,"20.0","H,,S","28.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-10",,,,,"21.4","H,,S","30.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-11",,,,,"22.1","H,,S","31.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-12",,,,,"23.0","H,,S","33.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-13",,,,,"24.9","H,,S","34.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-14",,,,,"23.7","H,,S","31.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-15",,,,,"22.9","H,,S","29.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-16",,,,,"22.3","H,,S","33.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-17",,,,,"24.6","H,,S","34.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-18",,,,,"25.3","H,,S","36.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-19",,,,,"25.5","H,,S",,,"16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-20",,,,,"26.0","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-21",,,,,"23.8","H,,S","28.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-22",,,,,"21.6","H,,S","27.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-23",,,,,"21.9","H,,S","28.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-24",,,,,"21.4","H,,S","29.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-25",,,,,"22.7","H,,S","33.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-26",,,,,"25.6","H,,S","37.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-27",,,,,"28.6","H,,S","40.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-28",,,,,"30.8","H,,S","43.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-29",,,,,"29.8","H,,S","42.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-06-30",,,,,"29.3","H,,S","38.0",",,I","22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-01",,,,,"29.0","H,,S","38.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-02",,,,,"27.9","H,,S","39.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-03",,,,,"25.0","H,,S","33.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-04",,,,,"25.9","H,,S","34.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-05",,,,,"28.4","H,,S","37.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-06",,,,,"29.3","H,,S","40.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-07",,,,,"28.7","H,,S","36.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-08",,,,,"28.8","H,,S","41.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-09",,,,,"31.3","H,,S","42.0",",,I","23.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-10",,,,,"29.3","H,,S","41.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-11",,,,,"29.6","H,,S","38.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-12",,,,,"28.6","H,,S","39.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-13",,,,,"30.0","H,,S","43.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-14",,,,,"29.0","H,,S","34.0",",,I","23.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-15",,,,,"28.6","H,,S","39.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-16",,,,,"28.7","H,,S","40.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-17",,,,,"27.4","H,,S","43.0",",,I","22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-18",,,,,"28.4","H,,S","40.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-19",,,,,"26.5","H,,S","34.0",",,I","22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-20",,,,,"28.3","H,,S","38.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-21",,,,,"29.7","H,,S","45.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-22",,,,,"31.6","H,,S","46.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-23",,,,,"28.0","H,,S","35.0",",,I","23.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-24",,,,,"27.8","H,,S","35.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-25",,,,,"28.6","H,,S","40.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-26",,,,,"26.8","H,,S","33.0",",,I","22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-27",,,,,"23.3","H,,S","28.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-28",,,,,"24.5","H,,S","33.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-29",,,,,"25.1","H,,S","33.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-30",,,,,"23.9","H,,S","28.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-07-31",,,,,"24.8","H,,S","32.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-01",,,,,"26.2","H,,S","36.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-02",,,,,"27.7","H,,S",,,"19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-03",,,,,"24.8","H,,S",,,"19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-04",,,,,"24.3","H,,S","30.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-05",,,,,"24.2","H,,S","31.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-06",,,,,"25.9","H,,S","36.0",",,I","15.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-07",,,,,"28.4","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-08",,,,,"28.0","H,,S","35.0",",,I","23.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-09",,,,,"27.6","H,,S","36.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-10",,,,,"28.6","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-11",,,,,"29.1","H,,S","39.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-12",,,,,"29.1","H,,S","38.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-13",,,,,"28.5","H,,S",,,"22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-14",,,,,"28.0","H,,S","36.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-15",,,,,"26.3","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-16",,,,,"25.5","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-17",,,,,"30.8","H,,S","40.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-18",,,,,"32.2","H,,S","38.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-20",,,,,"28.6","H,,S","35.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-21",,,,,"28.0","H,,S","35.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-22",,,,,"27.8","H,,S","36.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-23",,,,,"28.6","H,,S","38.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-24",,,,,"26.3","H,,S","36.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-25",,,,,"26.8","H,,S","35.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-26",,,,,"27.0","H,,S","37.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-27",,,,,"27.6","H,,S",,,"16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-28",,,,,"25.5","H,,S","33.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-29",,,,,"25.0","H,,S","30.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-30",,,,,"23.0","H,,S","30.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-08-31",,,,,"22.5","H,,S","29.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-01",,,,,"22.0","H,,S","27.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-02",,,,,"23.1","H,,S","29.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-03",,,,,"23.0","H,,S","32.0",",,I","15.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-04",,,,,"26.4","H,,S","35.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-05",,,,,"24.8","H,,S","36.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-06",,,,,"25.5","H,,S",,,"22.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-07",,,,,"27.6","H,,S","35.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-08",,,,,"27.8","H,,S","38.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-09",,,,,"27.5","H,,S","38.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-10",,,,,"27.9","H,,S","38.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-11",,,,,"26.6","H,,S","36.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-12",,,,,"24.5","H,,S","33.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-13",,,,,"24.4","H,,S","35.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-14",,,,,"28.2","H,,S","39.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-15",,,,,"28.8","H,,S","41.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-16",,,,,"29.0","H,,S","41.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-17",,,,,"28.8","H,,S","41.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-18",,,,,"26.2","H,,S","29.0",",,I","21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-19",,,,,"25.6","H,,S","31.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-20",,,,,"24.4","H,,S","35.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-21",,,,,"26.0","H,,S","38.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-22",,,,,"24.0","H,,S","29.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-23",,,,,"23.2","H,,S","33.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-24",,,,,"22.0","H,,S","31.0",",,I","19.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-25",,,,,"20.4","H,,S",,,,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-26",,,,,"18.6","H,,S","24.0",",,I","16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-27",,,,,"20.7","H,,S","25.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-28",,,,,"17.5","H,,S",,,,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-29",,,,,"20.4","H,,S","29.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-09-30",,,,,"22.9","H,,S","36.0",",,I","10.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-01",,,,,"26.8","H,,S","37.0",",,I","13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-02",,,,,"21.3","H,,S","35.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-03",,,,,"22.4","H,,S","29.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-04",,,,,"22.0","H,,S",,,"16.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-05",,,,,"24.4","H,,S","31.0",",,I","20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-06",,,,,"24.0","H,,S",,,"21.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-07",,,,,"23.4","H,,S",,,"20.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-08",,,,,"19.9","H,,S","25.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-09",,,,,"18.4","H,,S",,,"15.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-10",,,,,"18.7","H,,S","27.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-11",,,,,"19.1","H,,S","30.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-12",,,,,"17.7","H,,S",,,"12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-13",,,,,"20.4","H,,S","28.0",",,I","12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-14",,,,,"20.7","H,,S","28.0",",,I","14.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-15",,,,,"20.6","H,,S","31.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-16",,,,,"22.3","H,,S","37.0",",,I","9.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-17",,,,,"20.0","H,,S",,,"12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-18",,,,,"21.2","H,,S",,,"12.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-19",,,,,"22.3","H,,S","32.0",",,I","17.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-20",,,,,"20.8","H,,S",,,"11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-21",,,,,"21.0","H,,S","24.0",",,I","18.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-22",,,,,"18.8","H,,S","23.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-23",,,,,"16.3","H,,S","22.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-24",,,,,"16.0","H,,S",,,"13.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-25",,,,,"12.8","H,,S",,,,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-26",,,,,"12.0","H,,S","13.0",",,I",,
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-27",,,,,"14.6","H,,S","18.0",",,I","11.0",",,I"
"TS000060725","JENDOUBA, TS","36.48","8.8","143.0","1973-10-28",,,,,"15.8","H,,S","19.0",",,I",,
